words,sentiment_coeff
房租,64.51598422468467
粤语,68.23089570025822
单身_狗,54.19263717353042
在_深圳,41.74282658534614
唔,60.730579361666194
说话,65.68377662092253
系,59.355622335507014
好找,96.84480641545387
资产,68.98735378130168
教教_我,61.58462471315579
广东,66.94857481314317
普及,61.32646292170545
靓女,67.1728695713825
说得好,65.96523874627971
溜,67.98326988343871
紧,99.84878164430029
活着,71.60892611441761
只是_为了,86.62200911280794
很_优秀,64.89199920236975
钟意,19.46563789255594
掉,64.64508920353214
毁_到,68.31560007734498
道理,71.45675395921324
好好_听,71.45074817933576
这话,63.18983270705423
广东话,90.95749635050845
不怕死,89.1495611356006
槑,63.4933221407042
呆呆,67.63247038367032
安,84.24659570998236
听见,85.17184839766773
喽,70.59009747684782
得到,62.93632237157258
嘎,53.73706399987754
全都_要,30.515269953194142
耶耶,15.205239952953521
小孩子_才,13.150797884649442
做_选择,14.342679101194904
喜欢_第三个,83.60935743262132
时间_久,92.48169450175718
山东,58.61587686347208
图纸,86.85332321515992
只_适合,92.9979877204569
南方,64.32054511191694
唯一,57.30895856287315
一层,61.714456868943465
半年,59.27373875724299
房间,64.12889897924684
客厅,55.107449076027144
万万,91.06904306295948
这种_风格,77.1716515359294
下水,78.01984467627182
相当,65.88685219978794
没见_过,69.2781637183086
老房子,93.93866846071074
潮汕,83.41939925630506
红砖,93.28258860293761
中午_好,33.64926370556344
聪明人,89.05706359993763
读,63.229533688608555
没有_见过,90.67573098006584
农村,51.0406993914208
天窗,88.37228170473833
目前,59.388749210402274
本事,66.67613525622677
几,71.6179128567189
八分,95.72174168167034
没看,95.3244694074666
我缺,77.44295483057971
京东,64.19960955667067
够_狠,98.83141395578308
是因为,62.11194182308473
离职,86.67684008179046
屏,30.902929879283768
想起,72.44796966758675
一比,84.44443244361142
绿地_集团,70.94257414440081
后面_加,92.2244921390485
多个,91.88164618792216
收益,90.8371879310688
会_变成,65.48751161698324
负,55.81319301591253
跌,86.0950567034223
学会,70.5144822318308
原本,56.20920716488403
太难,83.79031101297143
感受,3.684816947290175
亏损,93.17340025314903
刷_礼物,63.41033520056454
看热闹,90.11314054094683
礼物,46.40379989181429
从来不,48.18438721244342
别提,88.70040282774393
从来,66.11334080562034
耍,66.12199835067385
傻子,71.00279678989429
徒步,71.92376724709062
那会,61.938386491932455
豪车,62.67725964318032
真_徒步,56.99376498057341
泡面,75.17291031125886
一声,67.02990320187878
那么_香,93.06821664449424
互联网,99.64612489919675
步伐,59.76489617971694
真假,60.45470228223825
在_抖,23.650077894571698
举手,65.89700323192663
办法,33.179082042164744
谁_愿意,69.48307937570215
没钱,60.96288560847504
能_活到,4.630855128948468
明天,62.8108138327161
改变,33.23535967476395
我能_说,87.78053664878391
若,61.02568554622322
生活_所迫,93.7462401870096
香港,84.02122409054043
房东,64.33325856451131
命,77.72320468726075
下辈子,74.04747603520649
这辈子,71.91689179958668
在_这里,73.3123437737779
天生,69.91317611423722
有种,59.05270999746712
照样,39.08342079303857
灵魂,59.43155391439374
为了_生活,81.93362704788677
盒子,63.772148348249104
健康,66.22019378911124
宿舍,59.59956157706465
我会,69.86018735573872
乐意,95.07256512728199
不想_住,83.47772969974534
最_重要,30.877422253433174
何不,85.26798998171327
食,61.01279473825241
吃_泡面,82.06146163663838
个_小时,71.09080838777113
不止,54.64281767459116
工资,55.62018319211965
搞笑,73.43521246850642
青年,59.56219110499218
公寓,79.51509744666
一个月,51.29173475150533
过度,81.36887481258036
菲律宾,94.51985757365934
拉,69.64612072868036
样,74.61208559855721
冻,51.95194820673809
广州,43.989560084093135
深圳,73.99062247962695
那群,88.23077559099706
属于_自己,91.76068775700317
打败,55.55980071223751
生命,57.44366978653604
总_有人,77.73787740043817
不吃,57.31883368559824
对_身体,68.35213919106795
地震,87.87125533396343
逃,89.26291772708662
太多_了,66.15055486151783
更_多,62.97009032814249
在乎,56.55951786309606
意外,53.64365039135423
杭州,75.26458014387327
嘉兴,96.91813879696025
舒适,90.53602305718515
宽敞,71.56266459349789
白搭,92.45219023822544
没_办法,56.968232626965495
一分钱,59.70441529746149
别墅,62.10682762447234
选,67.2920260025419
基本,62.50884196058432
无法,33.17274656443864
维持,68.0022082241717
活着_就是,61.54025150607494
火灾,94.6599577898372
造成,46.79016646350297
事件,75.52481634993555
吉祥,81.93902252779348
话筒,93.69606514051794
温柔_点,88.40272171327621
小肚子,76.96149183883338
交个_朋友,88.89387815645868
洞,62.56576488765632
收到_请,78.29440431770816
空姐,68.21811453991022
空中,72.59169099101325
乘务员,77.22828134688874
奈斯,50.31549326180041
扣,59.43753181498622
袜子,83.19754499894019
烤箱,81.07726532767765
郑州,61.89037523206074
我全,86.39121752168792
卸,90.14285652808273
潦草,71.79513197229298
分心,92.3121271477274
趁,68.71076655940102
空乘,82.54895306825578
不怎么,70.66255101125566
值钱,66.0304558756722
制服,96.6128687251719
鞋带,87.62003722985204
来_迟,94.46713495887674
看起来_很,77.57135557855445
复杂,61.741608388366096
很香,85.21316815035593
肉丝,76.10404639276632
环,86.62569003000075
蛆,95.44826804029002
暴躁,74.3395000379481
鱼,63.48086305950922
老人,51.277653353517756
坚决_不能同意,80.92001808344216
全民,92.52371718246357
坚决_不,57.95870153721298
中国_加油,9.429874996644228
绝不,51.92136662858175
国,48.758917338875996
坚决,84.47637099895675
干得_漂亮,79.8662749669333
式,42.238524602411466
不_同意,63.516588913772296
坚持到底,29.790097388634322
重庆,65.3834514295946
好事,62.484917792116306
干得_好,48.83804641724753
小时,69.13210554524125
再练,91.12033979288354
力量,13.748735675822298
教练,60.56696470156173
保证,62.24566679991785
男友,50.64260675301558
变化,60.46275040159473
这有,82.8360148681075
大爱,65.7102138918281
难_找,88.79918523127583
明白,64.34831187769
打眼,102.56168971113861
还行,98.7202713910676
打_不过,62.42880638021086
太远,84.46664763266847
太漂亮_了,84.70110126839718
叭,72.47735053981216
健身房,80.0666237640303
人生_赢家,90.3456476396177
还_缺,96.02752168023048
多少_男生,96.36315611997607
太早,91.31062628177034
哈欠,61.45646440093772
单身,65.0664390912983
这么_近,72.94411589555699
节日快乐,71.09982754974023
不在,68.09884566300377
在_上海,81.38369586194571
同感,75.84207873611805
组队,88.33744033937045
超过,67.10665376571536
境界,94.63525074017537
一拳,71.06299343682483
小可爱,79.19149548905618
在_健身房,100.67979446306296
横批,74.16121237163637
很_厉害,73.41552938066104
欢迎您,91.59154087988415
邓紫棋,73.10859614688249
去_绿地,77.73421197486284
田,92.42519703215083
女孩儿,73.98349831143241
宝,65.6637852851983
高管,69.69893096882001
小朋友,34.08152269271326
想着,53.627471762466214
谈恋爱,74.53229684620185
底子,94.90039798393228
小天使,87.16457744277528
毅力,92.78835409255306
格,64.61511991561716
故里,90.35020057248198
长春,52.63264429125095
终究_是,73.303470400328
吉林,43.24657689552962
一幕,69.41682485756594
莫非,80.97791023248429
才艺,75.49092276091726
坨,86.58137059298407
抖_音视频,94.0625230759643
这片,80.94077244146582
土地,91.25985256895152
江西,44.380121829970975
零点,96.3885187635273
明明,62.02734324048386
将军,42.3129786796616
哇塞,79.93927109509949
居然,67.09883655112571
没人,59.498361765989586
斗,18.413342676421177
挡,56.82467129248067
雨刷,82.46226769542119
斗篷,73.19602371451214
打个,59.74009110880467
喇叭,62.36403934787826
拍摄,63.03451442999177
抖音_时刻,85.8936494103071
提醒_着,80.68487283821572
个_废物,84.98284005692405
中学,59.366871672424544
一项,89.99054570413428
回忆,64.635408632813
有个,63.29611408698355
劲,70.01929601643857
泥巴,94.44700709917507
酷,86.20495701737705
太酷_了,87.44680098189772
没_睡醒,90.12997591925178
闺蜜,60.42459724632976
好玩,80.98477102544517
可想而知,93.06215721126289
太_多,71.10368658909249
帅气,70.53571716388078
十足,85.4087795964696
高点,97.89214378975076
小子,74.83933659815932
稳,59.70717251971159
没得说,92.21443944402175
后浪,81.80495478627587
认识,71.99302350592494
开豪车,95.14974621826116
从没,66.78808776239872
在_网上,76.91915892280707
总说,94.20192641861075
路子,89.28677390890128
缺,64.5904118359995
还_不如,64.09166751562746
丰田,97.82819600529953
忘记,66.78440185457666
几岁,91.90909773371573
什么_鬼,31.801014174816572
真香,72.13539820210207
年头,97.42401220647686
虚,74.173684548878
两岁,68.21151904445239
忙,69.2369229702775
伤害,64.2140753192554
算法,83.6803335619413
马上_到,97.99596861553272
下面,61.15995570936786
文案,75.38783448158401
又_改,91.38605486714692
年岁,86.8855485856437
体育老师,87.16570283934448
一个_字,68.1639049635714
开_法拉利,90.59316780075727
咸鱼,83.45803873725774
低,55.142958329344935
渠道,82.90589595861096
余额,82.53817134412178
丢人,83.44170383676344
迈,94.79333719890994
好累,88.04847549194403
差点_以为,97.1728459655608
怎么回事,65.5027635898384
刚下,87.308714702707
月入,91.94382682944084
沒,51.30227845618829
废,61.761426764121
白衣,28.761879168554707
德国,55.54101295244172
门将,66.52111095167395
诺,86.85817218089876
前锋,77.813487501943
更好,66.88843153141255
实际上,77.57453215851721
脚尖,77.35013062418363
有点儿,60.02530156636598
呲,67.1215645503465
只服,85.47197869862491
表示_不服,91.29306975618533
鄙人,87.21663524479072
个_机会,85.29834442838349
周瑜,96.04446776393513
有点_帅,87.4510455722801
噢,71.17797098379674
森,93.83933735666254
巴西,94.79983808916487
巴西人,95.30749826076247
守门员,86.08183534115442
慌,52.09900141751482
阿利,91.73400586080714
朴实无华,94.71388979227126
据,89.51202476278145
利物浦,68.60931478928781
胜任,96.24450798695824
位置,57.38567854628452
一件,57.07789003004438
在_现场,90.46505371528814
吓死,72.80403981484871
张勇,87.7285369249079
奸笑_奸笑,39.42484357079528
马_老师,72.45893880696465
眼珠子,70.69219050509534
苹果,56.65355515509205
考虑,31.881495527986146
这块,73.27561933917562
肯定_不会,83.00068835413276
露馅_了,94.2097478852572
没_兴趣,86.23033169603306
淘宝,64.32352247424227
我人,82.98732722010163
傻_钱,87.11931365402296
超市,67.02850739339041
两斤,83.65100838991185
真狠,89.74335328300263
一百元_一个,96.92105267325094
十斤,85.37991987522604
一百,63.28628616087188
一千万,87.19702460260243
仙,73.88297514424349
则,83.20108573910231
灵,78.17351954548243
不假,95.0842711266988
不_代表,47.02924054823737
烂,63.24451694580067
换个,60.02438216811033
放心_吧,21.349936441867058
人会,67.32208270644118
发个_朋友圈,92.94495197059675
银子,96.84481035260823
一颗,56.19121136129302
鸡蛋,64.31669743430032
不卖,95.62869965908013
十万,71.97482235092194
俩_字,95.7776133476838
太少_了,68.90853432528722
两百,82.38530354261898
打电话,61.057489414378445
一万,60.09259616658468
阿里,52.81697892125476
都_不敢,59.1546624256858
躲,62.07362293412887
电话,70.44571831615471
马上,68.70999649725137
蚂蚁,80.34406713144017
森林,67.20542194771815
付钱,79.60341538869645
支付,65.68329383909773
突然_觉得,81.10546170114846
要说,63.10841876256596
几百个,90.26761813481365
事实证明,70.50065121902475
不管_有没有,83.86265362200454
对于,56.200890806180766
离谱,92.4848915638396
号码,62.602579322051284
怎么_联系,97.41029119866583
这套,88.46292108816674
多少_米,86.86929619975625
音响,70.08145668970376
一套,68.4168961580642
不_方便,76.11216021247769
茶,60.71799720071031
逼格,87.38802639772967
真高,96.20233786360619
定,66.91123179561166
一款,74.09065832882924
屌丝,87.62416326599737
玩玩,67.03384524593818
账号,57.43093461541977
总有,62.12866464429691
遗憾,74.3380914850976
还_需,92.99470821962842
介绍,72.3546107576804
捷径,93.21036584292646
说好,53.516090882185495
底,75.01799703276198
现货,87.40400510642881
婚纱,87.61138252260456
婚车,90.95383038851729
误会,91.800500038661
那么_贵,71.64187519605302
得_起,95.10961199801602
对赞,88.23160357554387
喂,66.95529176402127
喝酒,71.90757079271879
专门,54.32174220195517
留,66.59009102375828
最大,58.154022206918256
衣柜,90.49904588159835
无用,82.92009219682042
插,76.7515322705567
眼看,68.48349750979746
废话,80.69849031475846
格局,54.74877138734417
必然,86.71285836194102
看脚,47.06671918165067
把_脚,70.05539956785489
走开,56.16536236497602
挡住,16.73735342941675
看海,89.51509404873184
珍珠,83.67947512250518
我愿,92.64743927330153
选择,54.89341059667362
脚跟,84.53658977680847
大海,59.617786104348895
舔屏_舔屏,7.118282195436732
骑着,81.65874340778724
看不见,27.218706943835596
可遇_不可,101.43234211246339
挡_着,99.10458106714124
丫丫,80.99633604509256
调,73.99827521473824
清,79.96975842141653
咸,91.79326107245603
呸,73.86721194032806
事实,56.60276751768866
憨笑,56.60773536007622
疯疯,91.60240570727683
疯,74.11206240220362
熊吉,77.08522014903744
叮叮,71.10430154277637
微凉,92.35444044237549
双标,75.22271954635177
快哭了_快哭了,29.475469144876154
散,74.2092725323717
骂,53.5538341732625
句,60.95513252327232
就_放心,72.60520364678239
木子,78.56947739096205
差评,63.73028996413573
我后,94.07746912695569
伯母,76.21336950342439
岳母,65.84466689969521
休息,42.94674142005507
保重_身体,82.28702934585552
吃饭,52.097162800341884
过来_集合,87.25593604736005
随,56.68398815004554
缘分,69.23450441342432
又_刷,56.463380953972695
这回,69.4444012449231
料,73.48682843683311
她_妈,54.433642968984636
最_讨厌,24.330559257862895
丈母娘,89.21204979837051
小_仙女,66.7486842804793
魅力,80.00863415037327
烦,83.59018625084784
再见,62.7762316878805
瞅_瞅,75.68497729895057
蛤蟆,50.88925720177136
皮,70.3569291050943
料子,84.88236825694524
清纯,93.69166782205635
这声,95.86389224078239
排行,86.20110497921952
第一,50.3806077806449
面馆,92.28880177470059
四月,80.71422048921308
旅行,56.150704159830106
五年,71.43616910147665
老娘,29.958652439120634
确实_不错,77.98526274248077
南方人,86.01603340233513
且,64.93851120469695
山西,67.79996898961959
陕西,89.52702896836327
手艺,65.11424666310448
歧视,59.40570831498539
拒绝,56.18867353408992
广告,65.18575575130818
一看_就,43.227607868999435
灵光一闪,60.29103773273611
正经,78.34272344021512
老_北京,89.97115733382786
地区,87.33899294222309
第一名,68.32798002742814
热量,63.35565707213572
太高,73.0083735471087
小冯,73.3063239402187
回事儿,94.02747402560156
辣,60.885865897803114
服务员,74.88656814594621
动不动_就,92.36697942647181
那儿,71.63657853733298
一家,68.26405953095014
一带,96.76313122178084
美食,51.420945172861636
咋_回事,73.19353659417175
馆,97.22097166585866
逗,74.66429911532006
垃圾_食品,95.0922128729332
油,61.941890756661216
基本_都,53.090229577088536
咋_地,82.15006230002571
平板,60.246074752459506
怡,90.33295039941939
飘过,89.526122700828
跟着,64.38865144895196
适应,76.34766134909609
套路,72.82333160857459
宅,64.38784832109961
一会,63.95490998420919
电脑,68.2488396867694
黑夜,93.26593228324866
赞都,99.65091718566386
获得,55.6628169390013
梦寐以求,87.21279763262089
业务,53.81151002604694
我超_喜欢,89.17391811743806
做事,64.35101972435628
瞅_着,95.06160960218321
啵,71.314734158671
亿,63.127025884325505
失去,64.88109114196195
个人_认为,83.46356065585927
不准,40.941300772861226
录像,88.90716020813005
有_内,50.93101321708982
味儿,41.48536213712567
亮亮,93.64423089882193
真能,61.54883036152061
扒,91.0128278353572
参加,61.0630393363853
这么_快,61.342543004147565
标题,50.844210577377574
贾乃亮,89.80182468175461
剧,55.750995078807115
这瓜_保熟,30.160036387289338
拍戏,93.91159397975467
菜刀_菜刀,-1.7764459171256932
好好_努力,96.15180052064875
马达,95.68412347331568
什么_意思,85.59767363143244
我心,64.40475070832561
沈,74.05414060921308
妤,85.53625413425904
!,5.531184353631523
发光,56.0655535307892
三月,90.69361019739371
感到,72.6899325438433
愤怒,67.46123477867299
吃口,88.56797065602926
搁,56.19373750125229
海南,79.19344866733992
别说,68.31523044311496
樱桃,51.54054300960889
温度,44.62542071951536
想装,101.55326920921632
人性化,78.07847598265676
配音,69.82830004707883
接地_气,87.35426395659366
卡车,29.980288369191275
上百万,80.46918291435085
半挂车,96.73771710224725
倒车,50.86835682309777
语音,54.75452067003261
赚到,87.3986577210833
公交车,58.62994898356366
长安,77.40480989241681
不_稀奇,87.26207179264772
装,71.22604895434213
去_考,95.98148524970823
特意,77.90293837561305
师傅,78.53753223537525
代入_感,90.60265948226437
那_一块,90.65557033177618
来个,69.69423809865494
蓝色,64.42804554588034
黑色,62.05455221440607
河,86.74197012582871
还_差,60.68638926590459
经验,73.01015814562844
欧豪,94.79660446756435
好好看_啊,96.0497139365647
好康,89.1174235719869
求图,58.23182294347224
付出,47.84425960334155
皆,49.43570191685667
深情,63.11797210857606
回应,86.16370161278671
朵花,89.76516812318103
祝你快乐,91.74411993985662
如期而至,95.58022183207643
刘,62.153596349693
大大_大大,87.85807182687174
一生,72.06173216524311
短短,81.79877262561442
贫穷,66.12697391729223
大师,37.98192349800551
扫地_僧,87.81841057862381
有_才华,55.15304104450438
只能_说明,90.18779875326163
出力,96.52574960955661
依,79.2698085946704
人间_值得,79.09295096801314
高手,76.33049682168601
在_民间,82.0372705913565
这句_话,58.26122003209978
夜里,91.22102548381439
加速,68.36956375607701
合一,85.95180196430674
碰,44.769737220058275
杀气,45.286345538720205
高一,74.47864659999334
军训,84.98934194635015
骗,66.63366400799339
刀,66.92912933395839
玩笑,42.102315394473024
路人,56.618996119692106
这_眼神,67.23409989673844
了_无数遍,91.98571368564876
吓,32.40780060520085
一_跳,31.470852202573237
当心,98.82388221247272
战士,56.474030627073795
而言,78.37788802367724
手中,85.95619090404996
军人,64.20231138713163
即使,52.932482752135726
睡眠,91.50923462351155
时刻,93.7313329486387
士兵,91.84665296911112
第二_生命,88.2638742075553
没病,76.37649019138244
秒,75.12805609787613
保险,66.63548459149318
别开,80.25780934089408
找事,85.67912234645092
高度,65.45452962865696
碰_一下,90.86432478847189
终身,89.66120495351187
范,76.63403980379401
尽量_不要,91.49733237752163
实验,83.2100136023886
战士_们,94.17265224195567
一_梭子,80.30372575173756
真怕,61.55867845192327
犀利,86.3223980117798
原先,85.45794614452461
人人,81.85664537508652
一级,76.8890016722211
不赞,77.79312367062921
只赞,86.12915081933228
人民_子弟兵,80.10637086600146
生动,85.41900455885873
诠释,81.27810594020896
辛苦_了,36.4424572259186
拿下,56.88628637147734
融入,85.73218719054232
音速,73.70730742665076
最强,38.761165742643456
个_狠,84.47611982014654
红牛,33.18071133062629
赞助,75.05254242247977
你_出命,24.123631672293254
出钱,21.76371095610819
被_吓,95.50199987315779
降落伞,63.81998786768174
就_服,86.5864310463982
伞,61.92028869407543
一瞬间,61.874602591137936
能量,56.31177016845091
超乎,71.73871230342988
圆,70.8216164297863
怎么_做到,71.60835400528329
弄不好,100.27981842622228
晕过去,101.1622358717997
真会_玩,90.98944832668269
勇士,79.92644444958954
宇宙,60.178273501851585
帅爆,77.68562140805197
花光,86.40799370861848
女孩子_已经,72.67628709999873
私信,47.10738511013941
已经_私信,93.04675515318803
老_阿姨,62.51796018264132
组织部,92.78379841035596
比较,59.74200944406034
面试,89.504555793365
被_淘汰,86.57133761817437
才_知道,68.16918476764005
第二,56.08991432511622
进,69.49451748337218
在_路上,90.91777217356986
上岸,87.47637968998825
小鬼,85.88847481016673
辞职,96.85679606215899
家里_有矿,88.90521279165665
承受,35.92456326730642
同,59.328215419005865
去年,41.73207263617666
考上,53.02009720778314
江苏,70.37778477124635
分,61.15242634095855
运气,63.08218383584019
生日,59.89162902538896
听懂,64.2850416088846
花花,52.27574201165693
喝_奶茶,5.3843005921169755
有时候_真的,93.39016666733076
好好_反思,94.82193083409385
全校,86.60798049194157
就_剩,71.6971168172992
学生,66.28853197730787
倒数,83.55578757140351
一共,42.37609156786028
名,51.40938109923207
少爷,81.98234738027905
安排,68.59156816047184
完成,71.79188877644322
了解,61.044861770767895
别人_家,50.53001038317047
细节,74.03917928141182
落泪,92.23975296011085
怀孕,66.36098967783583
腿_麻,84.94792494019889
痛苦,65.44443926447728
羡慕_嫉妒,24.413923209519066
恨,24.572559961417447
说出,43.173474518162344
来说,55.19369091057031
只会,73.5826359477018
提醒,64.08652870579786
嫁错,91.92229774627172
理解,67.45650351224293
十里,92.46739125249049
嫁给,78.08589875191448
委屈_委屈,7.202485442716516
今天_晚上,46.658217507618026
赢得,68.21844251398552
全世界,53.57865342690376
戒指,17.747670433991424
细节决定_成败,61.231615864425976
偏爱,85.68640746209363
信息,48.83401927567211
总是,67.69365400450756
不差,69.19642080851322
单眼皮,90.5020371405696
可怜_可怜,55.55637454450977
问问_你们,90.68359060039943
腾讯_游戏,97.37461994947682
算是,57.03772081025469
首富,95.20748866709822
打工,59.16418272878273
人均_工资,85.49156508087995
一个月_工资,83.59868335251039
不光,66.03490995988949
企业,66.48572099966958
用人,88.06244771415709
成本,60.19502628376684
包含_了,76.28647394090837
零食,63.26147364190947
福利,76.03955120749727
承担,71.18780455776212
平均,49.69617412519042
三万,92.33318306153323
南山,89.53840184102795
我们_公司,80.09945967440996
队长,79.98939536942109
每个_月,92.83125263229745
贡献,77.0915195932289
看好,82.06357837611795
终究,86.61036030251816
付出代价,83.43812584267735
鄙人_不才,100.52417312824387
辆车,90.90498591929283
倒闭,63.06400225285563
马_总,73.53688513132091
充值,90.77152478428589
能进,93.40528103582083
小学生,79.26530348368864
月薪,79.4749964313922
七千,98.48898445782015
知足,87.05068418932674
实在_不行,72.75111824350478
五千,83.48566689478713
几千万,63.78738924276214
级别,78.2184307407707
我出,74.02966813522201
人均,43.85076618110651
富豪,65.00271011238891
挣,58.830459352874435
还_招人,93.96761050520139
同学,61.33690916775882
年底,79.80615276033721
额外,83.39667819221894
和_马云,77.64742178416293
数字,56.59617938776285
打扫卫生,93.80854239490012
摊,90.97166258216262
马化腾,71.20432021917951
三百,55.26793168445181
年薪,42.50660160951285
几千,62.4589863307766
叼,87.94039724476765
玩家,58.78534994460356
一亿,76.5210570083593
一句_卧槽,59.428452586817926
假象,72.29830520291355
游,55.81934455187149
戏,68.79530460987114
使用,59.04682432783123
供,94.82078508212682
全面,69.89124234753737
职员,89.2379425738416
几年,56.77467684095409
网易,71.89606777844787
严惩,76.95942116597959
吵,77.23360214216638
高低,84.17183635036328
落地,76.24339724666704
后续_呢,86.40765138036285
直升机,69.70654814910982
规定,81.08283030000165
不贵,91.45296511819164
很贵,68.66652789560455
理想,59.31819434841559
难吃,69.50465761362086
没吃过,76.3563291930254
想法_一样,94.89219606854107
扔,52.822324552362446
奢侈,79.33457023736841
愿望,83.59605655631887
忒,70.34261037416162
满足,74.17657206596039
拆迁,69.2466806437117
今天_刚,92.56604486484609
胡瓜_胡瓜,7.894352140120995
不_看不看,59.74430746346022
一个_小小的,94.67176952644373
出息,29.62984868442642
沾,81.29463672038077
撒,55.146833328877385
咱,72.10218993878574
其实_并,92.65684712141638
准确,70.80856838798535
辣鸡,87.11325022728279
食品,61.08859760616817
青菜,91.39889777113903
面条,84.5517279519038
带你去,89.86908347901326
冰淇淋,64.25309361060202
怀念,61.72321887169125
不能_再,52.66817556833019
剧中,93.43663962486386
韩国_人,81.48322205248681
韩,79.6837231687579
愉快_愉快,22.125381270097566
剧里,81.84328670689344
情节,88.77969520053695
一根,65.09872824491029
头上,61.20677967551347
值得,64.87246654606646
作,59.41605595552752
亚洲,93.26858513235214
揍,59.54441379087444
尊重,63.45083576618204
争取,51.59820152784412
非得,63.59044207008336
暴力,71.05976265412717
靠_实力,87.65723480425912
正确,49.464121534034206
小刚_学长,99.76314839502311
为什么_不买,89.71033949938402
玻璃,49.390385526007165
原厂,73.88782704821213
大家_都,63.61042498918588
鉴定_完毕,87.47592920672503
车后,87.87779859616704
卡住,88.12550162966642
使,53.401455971520306
出_问题,93.00049469634588
销量,91.91108013640849
很_明显,67.34463254360226
人为_损坏,91.54397067752778
曹,85.8022894886442
汽车,58.15397464452803
保修,90.34395240870506
自费,97.66798620149746
有_监控,91.81505424360854
要不然,61.0642437813222
指定,69.78066924899608
多么,56.56253210770836
借口,75.54429558575524
太重,65.29598996562683
密封,95.71991844371651
秒_喷车,48.74914596921969
快来,75.54574079396443
摄像头,58.61853722481569
炸,73.55360771251465
胖胖的,90.2395279812777
小花,39.87633183012776
奔驰车,90.85372291555692
出门,68.88900076196012
漏油,79.95112344197126
敞亮,81.25521099450705
太差,78.07023273124456
国产,65.90055295549733
良心,67.31302577120947
石化,21.34012466333226
撞击,85.27656518461048
前女友,79.1595244503094
前男友,75.65729745931786
咋样,72.52018264951525
说明,59.90173391308722
隔音,89.05894214327049
牛皮,52.87573393139524
不能_怪,91.78507505557418
百年,89.42178359856791
发动机,62.291778531318826
不值,82.27491714325328
这个_价,90.10158679070553
原价,94.40401804244901
优惠,70.89099450544052
特斯拉,75.29733832382362
低级,85.84725562706727
错误,43.623109448036914
多好,75.02654986635385
工艺,97.63305949603432
外国,74.61273823145096
趁_他,91.00627585993426
把_它,55.899996061618495
人为,63.70378421563326
本来_就是,67.10581532417493
明明_就是,93.88798917578767
导致,59.052140718919865
伤口,98.35319949094755
巨人,93.38213993604495
族,87.38407634293215
姑姑,89.38111446417743
棍,93.5154420187267
在_街上,90.39395071099938
走_过去,91.941456804524
后背,96.62913452447883
每次_都,69.15860234815273
失望,69.84247234591338
肥仔,68.35499303697503
米奇,82.34380344175705
短袖,85.48543098763626
小阿悄,82.33612031284926
体重,60.48925553117398
客气,78.35521156126788
还_敢,53.57545570973905
耳环,95.20823192879294
链接_发,96.71881742994958
泡_芙,90.0015823751911
吃掉,63.686959275686135
奇迹,40.960288305461674
色色色,37.98184951929204
不吃_鱼,82.52901100289141
喔,64.10764877675257
酱_.,88.86094826386413
橙子,86.58949151186405
姐姐_好飒,81.770712628698
代入_感太强,90.02484256239148
抖音_里,68.27423301296116
爱上,80.11456195404911
兮,71.88940247795553
拽,53.85917245557186
婆娘,73.78974090191682
仙人,74.19580114206397
此,61.37046137782042
用户,14.885409067159147
整天,56.20123819669838
啥_电视剧,82.80501819423672
小说,70.30572212696833
动漫,56.7756882080608
它_不香,60.47779404644031
个_憨,29.231271903821767
憨,34.57739433485244
陈情,93.1493667815174
令,91.87870703729644
婷婷,89.97466782331908
太_好看,69.24149105831961
小名,94.8722041973817
恐惧,27.34242308354146
女版,90.49930104578208
肖战,74.02449642992654
气质_这块,90.47486629369916
拿捏,83.17754186675556
恰到好处,87.47694099606308
有毒,71.64241374347802
乐乐,66.2783872139738
子,72.73250754132619
舔屏,19.453023960839648
昵称,85.85580379266001
卑微,73.36075584631449
某某,77.8760325398889
帅炸_了,89.23873606620008
贝_吉塔,93.60234195827279
嫩,89.44271243633936
管理,63.916878973772405
很_到位,71.52623571640284
好气,89.31736797041142
御姐,90.78289570228274
演员,65.71864127575381
跪下,88.49728802586769
奥迪,61.632022497359635
特效,74.47598334361335
蛇,84.34313353088999
诺基亚,80.78958464319128
第一部,79.7345023732161
塞班,73.83857065749766
翻盖,85.06619271581859
绑,72.67427453742735
倾城,83.94860638680497
一张_她,92.57764940065587
听歌,76.89318723778334
删了,88.27533784821975
后悔,63.23429800403912
背影,79.63198420411305
手机_壳,52.56113736981277
用过,90.38431796203614
优先_择偶,77.24539115120614
权,83.609560395894
删,70.86612587746498
舍不得,52.74299974603031
会_后悔,90.58610369330067
我特_么,68.81264538377157
小手,94.71283510696847
下载,69.60836721981292
最多,83.5681586321879
机智_机智,44.2234057660551
殇,68.13800066609575
第一张,68.24999132143517
你_确定,84.99118619739723
电池,77.32287119233133
同款_手机,73.92358553241199
第一款,94.36601586243322
放手,14.701022550721378
时代,59.68875056156326
已经_过去,93.26385227660428
说会,92.07324804922398
心痛,54.55162750929187
杀,62.37220623819427
女孩子,56.615591942073905
坦克,82.03173894056428
一女,35.8133152682657
在_学校,57.47455043857786
有人_欺负,97.59699259818395
该_怎么办,84.6686795059112
棒子,94.7853140698324
粉色,52.94777916280003
少年,41.67588446634632
超级,75.11003107742104
投入,77.95625467492005
和平_精英,33.52730607129189
猛男,89.87716566792714
必备,66.8295194623686
王_甜甜,90.03208489947559
好色,51.36071639358909
哇_哦,84.18531487624158
爱死,90.1580777405839
